# Map of average order parameters calculated for all bonds of all molecule types.
# Calculated with 'gorder v0.5.0-dev.1'.
@ xlabel x-dimension [nm]
@ ylabel y-dimension [nm]
@ zlabel order parameter ($-S_{CH}$)
@ zrange -1.0 0.5 0.25
$ type colorbar
$ colormap seismic_r
2.3000 5.8000 0.1457
2.3000 5.9000 0.1409
2.3000 6.0000 0.1366
2.3000 6.1000 NaN
2.3000 6.2000 NaN
2.3000 6.3000 NaN
2.3000 6.4000 NaN
2.3000 6.5000 NaN
2.3000 6.6000 NaN
2.3000 6.7000 NaN
2.3000 6.8000 NaN
2.3000 6.9000 NaN
2.3000 7.0000 NaN
2.3000 7.1000 NaN
2.3000 7.2000 NaN
2.3000 7.3000 NaN
2.3000 7.4000 NaN
2.3000 7.5000 NaN
2.3000 7.6000 NaN
2.3000 7.7000 NaN
2.3000 7.8000 NaN
2.3000 7.9000 NaN
2.4000 0.0000 NaN
2.4000 0.1000 NaN
2.4000 0.2000 NaN
2.4000 0.3000 NaN
2.4000 0.4000 NaN
2.4000 0.5000 NaN
2.4000 0.6000 NaN
2.4000 0.7000 NaN
2.4000 0.8000 NaN
2.4000 0.9000 NaN
2.4000 1.0000 NaN
2.4000 1.1000 NaN
2.4000 1.2000 NaN
2.4000 1.3000 NaN
2.4000 1.4000 NaN
2.4000 1.5000 NaN
2.4000 1.6000 NaN
2.4000 1.7000 NaN
2.4000 1.8000 NaN
2.4000 1.9000 NaN
2.4000 2.0000 0.1537
2.4000 2.1000 0.1438
2.4000 2.2000 0.1532
2.4000 2.3000 0.1590
2.4000 2.4000 0.1561
2.4000 2.5000 0.1489
2.4000 2.6000 0.1483
2.4000 2.7000 0.1483
2.4000 2.8000 0.1386
2.4000 2.9000 0.1389
2.4000 3.0000 0.1444
2.4000 3.1000 0.1326
2.4000 3.2000 0.1335
2.4000 3.3000 0.1392
2.4000 3.4000 0.1455
2.4000 3.5000 0.1319
2.4000 3.6000 0.1408
2.4000 3.7000 0.1247
2.4000 3.8000 0.1340
2.4000 3.9000 0.1232
2.4000 4.0000 0.1298
2.4000 4.1000 0.1252
2.4000 4.2000 0.1395
2.4000 4.3000 0.1387
2.4000 4.4000 0.1378
2.4000 4.5000 0.1438
2.4000 4.6000 0.1326
2.4000 4.7000 0.1473
2.4000 4.8000 0.1340
2.4000 4.9000 0.1463
2.4000 5.0000 0.1407
2.4000 5.1000 0.1441
2.4000 5.2000 0.1474
2.4000 5.3000 0.1474
2.4000 5.4000 0.1480
2.4000 5.5000 0.1375
2.4000 5.6000 0.1451
2.4000 5.7000 0.1450
2.4000 5.8000 0.1392
2.4000 5.9000 0.1469
2.4000 6.0000 0.1239
2.4000 6.1000 NaN
2.4000 6.2000 NaN
2.4000 6.3000 NaN
2.4000 6.4000 NaN
2.4000 6.5000 NaN
2.4000 6.6000 NaN
2.4000 6.7000 NaN
2.4000 6.8000 NaN
2.4000 6.9000 NaN
2.4000 7.0000 NaN
2.4000 7.1000 NaN
2.4000 7.2000 NaN
2.4000 7.3000 NaN
2.4000 7.4000 NaN
2.4000 7.5000 NaN
2.4000 7.6000 NaN
2.4000 7.7000 NaN
2.4000 7.8000 NaN
2.4000 7.9000 NaN
2.5000 0.0000 NaN
2.5000 0.1000 NaN
2.5000 0.2000 NaN
2.5000 0.3000 NaN
2.5000 0.4000 NaN
2.5000 0.5000 NaN
2.5000 0.6000 NaN
2.5000 0.7000 NaN
2.5000 0.8000 NaN
2.5000 0.9000 NaN
2.5000 1.0000 NaN
2.5000 1.1000 NaN
2.5000 1.2000 NaN
2.5000 1.3000 NaN
2.5000 1.4000 NaN
2.5000 1.5000 NaN
2.5000 1.6000 NaN
2.5000 1.7000 NaN
2.5000 1.8000 NaN
2.5000 1.9000 NaN
2.5000 2.0000 0.1455
2.5000 2.1000 0.1546
2.5000 2.2000 0.1561
2.5000 2.3000 0.1611
2.5000 2.4000 0.1552
2.5000 2.5000 0.1482
2.5000 2.6000 0.1408
2.5000 2.7000 0.1514
2.5000 2.8000 0.1444
2.5000 2.9000 0.1379
2.5000 3.0000 0.1508
2.5000 3.1000 0.1430
2.5000 3.2000 0.1397
2.5000 3.3000 0.1364
2.5000 3.4000 0.1396
2.5000 3.5000 0.1363
2.5000 3.6000 0.1376
2.5000 3.7000 0.1358
2.5000 3.8000 0.1306
2.5000 3.9000 0.1356
2.5000 4.0000 0.1286
2.5000 4.1000 0.1286
2.5000 4.2000 0.1252
2.5000 4.3000 0.1414
2.5000 4.4000 0.1387
2.5000 4.5000 0.1357
2.5000 4.6000 0.1368
2.5000 4.7000 0.1396
2.5000 4.8000 0.1412
2.5000 4.9000 0.1466
2.5000 5.0000 0.1465
2.5000 5.1000 0.1556
2.5000 5.2000 0.1421
2.5000 5.3000 0.1510
2.5000 5.4000 0.1456
2.5000 5.5000 0.1414
2.5000 5.6000 0.1406
2.5000 5.7000 0.1368
2.5000 5.8000 0.1415
2.5000 5.9000 0.1448
2.5000 6.0000 0.1422
2.5000 6.1000 NaN
2.5000 6.2000 NaN
2.5000 6.3000 NaN
2.5000 6.4000 NaN
2.5000 6.5000 NaN
2.5000 6.6000 NaN
2.5000 6.7000 NaN
2.5000 6.8000 NaN
2.5000 6.9000 NaN
2.5000 7.0000 NaN
2.5000 7.1000 NaN
2.5000 7.2000 NaN
2.5000 7.3000 NaN
2.5000 7.4000 NaN
2.5000 7.5000 NaN
2.5000 7.6000 NaN
2.5000 7.7000 NaN
2.5000 7.8000 NaN
2.5000 7.9000 NaN
2.6000 0.0000 NaN
2.6000 0.1000 NaN
2.6000 0.2000 NaN
2.6000 0.3000 NaN
2.6000 0.4000 NaN
2.6000 0.5000 NaN
2.6000 0.6000 NaN
2.6000 0.7000 NaN
2.6000 0.8000 NaN
2.6000 0.9000 NaN
2.6000 1.0000 NaN
2.6000 1.1000 NaN
2.6000 1.2000 NaN
2.6000 1.3000 NaN
2.6000 1.4000 NaN
2.6000 1.5000 NaN
2.6000 1.6000 NaN
2.6000 1.7000 NaN
2.6000 1.8000 NaN
2.6000 1.9000 NaN
2.6000 2.0000 0.1568
2.6000 2.1000 0.1470
2.6000 2.2000 0.1536
2.6000 2.3000 0.1508
2.6000 2.4000 0.1552
2.6000 2.5000 0.1539
2.6000 2.6000 0.1522
2.6000 2.7000 0.1488
2.6000 2.8000 0.1535
2.6000 2.9000 0.1490
2.6000 3.0000 0.1447
2.6000 3.1000 0.1306
2.6000 3.2000 0.1438
2.6000 3.3000 0.1444
2.6000 3.4000 0.1290
2.6000 3.5000 0.1414
2.6000 3.6000 0.1330
2.6000 3.7000 0.1326
2.6000 3.8000 0.1300
2.6000 3.9000 0.1254
2.6000 4.0000 0.1278
2.6000 4.1000 0.1261
2.6000 4.2000 0.1417
2.6000 4.3000 0.1473
2.6000 4.4000 0.1456
2.6000 4.5000 0.1365
2.6000 4.6000 0.1405
2.6000 4.7000 0.1382
2.6000 4.8000 0.1452
2.6000 4.9000 0.1486
2.6000 5.0000 0.1454
2.6000 5.1000 0.1415
2.6000 5.2000 0.1514
2.6000 5.3000 0.1432
2.6000 5.4000 0.1463
2.6000 5.5000 0.1342
2.6000 5.6000 0.1428
2.6000 5.7000 0.1457
2.6000 5.8000 0.1423
2.6000 5.9000 0.1416
2.6000 6.0000 0.1429
2.6000 6.1000 NaN
2.6000 6.2000 NaN
2.6000 6.3000 NaN
2.6000 6.4000 NaN
2.6000 6.5000 NaN
2.6000 6.6000 NaN
2.6000 6.7000 NaN
2.6000 6.8000 NaN
2.6000 6.9000 NaN
2.6000 7.0000 NaN
2.6000 7.1000 NaN
2.6000 7.2000 NaN
2.6000 7.3000 NaN
2.6000 7.4000 NaN
2.6000 7.5000 NaN
2.6000 7.6000 NaN
2.6000 7.7000 NaN
2.6000 7.8000 NaN
2.6000 7.9000 NaN
2.7000 0.0000 NaN
2.7000 0.1000 NaN
2.7000 0.2000 NaN
2.7000 0.3000 NaN
2.7000 0.4000 NaN
2.7000 0.5000 NaN
2.7000 0.6000 NaN
2.7000 0.7000 NaN
2.7000 0.8000 NaN
2.7000 0.9000 NaN
2.7000 1.0000 NaN
2.7000 1.1000 NaN
2.7000 1.2000 NaN
2.7000 1.3000 NaN
2.7000 1.4000 NaN
2.7000 1.5000 NaN
2.7000 1.6000 NaN
2.7000 1.7000 NaN
2.7000 1.8000 NaN
2.7000 1.9000 NaN
2.7000 2.0000 0.1392
2.7000 2.1000 0.1488
2.7000 2.2000 0.1467
2.7000 2.3000 0.1510
2.7000 2.4000 0.1610
2.7000 2.5000 0.1553
2.7000 2.6000 0.1518
2.7000 2.7000 0.1517
2.7000 2.8000 0.1477
2.7000 2.9000 0.1472
2.7000 3.0000 0.1467
2.7000 3.1000 0.1454
2.7000 3.2000 0.1418
2.7000 3.3000 0.1375
2.7000 3.4000 0.1267
2.7000 3.5000 0.1280
2.7000 3.6000 0.1302
2.7000 3.7000 0.1343
2.7000 3.8000 0.1390
2.7000 3.9000 0.1259
2.7000 4.0000 0.1369
2.7000 4.1000 0.1351
2.7000 4.2000 0.1419
2.7000 4.3000 0.1398
2.7000 4.4000 0.1459
2.7000 4.5000 0.1410
2.7000 4.6000 0.1454
2.7000 4.7000 0.1389
2.7000 4.8000 0.1520
2.7000 4.9000 0.1503
2.7000 5.0000 0.1515
2.7000 5.1000 0.1519
2.7000 5.2000 0.1490
2.7000 5.3000 0.1448
2.7000 5.4000 0.1446
2.7000 5.5000 0.1418
2.7000 5.6000 0.1446
2.7000 5.7000 0.1442
2.7000 5.8000 0.1506
2.7000 5.9000 0.1401
2.7000 6.0000 0.1469
2.7000 6.1000 NaN
2.7000 6.2000 NaN
2.7000 6.3000 NaN
2.7000 6.4000 NaN
2.7000 6.5000 NaN
2.7000 6.6000 NaN
2.7000 6.7000 NaN
2.7000 6.8000 NaN
2.7000 6.9000 NaN
2.7000 7.0000 NaN
2.7000 7.1000 NaN
2.7000 7.2000 NaN
2.7000 7.3000 NaN
2.7000 7.4000 NaN
2.7000 7.5000 NaN
2.7000 7.6000 NaN
2.7000 7.7000 NaN
2.7000 7.8000 NaN
2.7000 7.9000 NaN
2.8000 0.0000 NaN
2.8000 0.1000 NaN
2.8000 0.2000 NaN
2.8000 0.3000 NaN
2.8000 0.4000 NaN
2.8000 0.5000 NaN
2.8000 0.6000 NaN
2.8000 0.7000 NaN
2.8000 0.8000 NaN
2.8000 0.9000 NaN
2.8000 1.0000 NaN
2.8000 1.1000 NaN
2.8000 1.2000 NaN
2.8000 1.3000 NaN
2.8000 1.4000 NaN
2.8000 1.5000 NaN
2.8000 1.6000 NaN
2.8000 1.7000 NaN
2.8000 1.8000 NaN
2.8000 1.9000 NaN
2.8000 2.0000 0.1373
2.8000 2.1000 0.1466
2.8000 2.2000 0.1517
2.8000 2.3000 0.1549
2.8000 2.4000 0.1517
2.8000 2.5000 0.1495
2.8000 2.6000 0.1531
2.8000 2.7000 0.1549
2.8000 2.8000 0.1444
2.8000 2.9000 0.1486
2.8000 3.0000 0.1436
2.8000 3.1000 0.1442
2.8000 3.2000 0.1373
2.8000 3.3000 0.1374
2.8000 3.4000 0.1303
2.8000 3.5000 0.1287
2.8000 3.6000 0.1307
2.8000 3.7000 0.1332
2.8000 3.8000 0.1341
2.8000 3.9000 0.1296
2.8000 4.0000 0.1286
2.8000 4.1000 0.1437
2.8000 4.2000 0.1449
2.8000 4.3000 0.1499
2.8000 4.4000 0.1523
2.8000 4.5000 0.1399
2.8000 4.6000 0.1456
2.8000 4.7000 0.1535
2.8000 4.8000 0.1508
2.8000 4.9000 0.1391
2.8000 5.0000 0.1495
2.8000 5.1000 0.1488
2.8000 5.2000 0.1518
2.8000 5.3000 0.1474
2.8000 5.4000 0.1532
2.8000 5.5000 0.1484
2.8000 5.6000 0.1451
2.8000 5.7000 0.1546
2.8000 5.8000 0.1501
2.8000 5.9000 0.1492
2.8000 6.0000 0.1508
2.8000 6.1000 NaN
2.8000 6.2000 NaN
2.8000 6.3000 NaN
2.8000 6.4000 NaN
2.8000 6.5000 NaN
2.8000 6.6000 NaN
2.8000 6.7000 NaN
2.8000 6.8000 NaN
2.8000 6.9000 NaN
2.8000 7.0000 NaN
2.8000 7.1000 NaN
2.8000 7.2000 NaN
2.8000 7.3000 NaN
2.8000 7.4000 NaN
2.8000 7.5000 NaN
2.8000 7.6000 NaN
2.8000 7.7000 NaN
2.8000 7.8000 NaN
2.8000 7.9000 NaN
2.9000 0.0000 NaN
2.9000 0.1000 NaN
2.9000 0.2000 NaN
2.9000 0.3000 NaN
2.9000 0.4000 NaN
2.9000 0.5000 NaN
2.9000 0.6000 NaN
2.9000 0.7000 NaN
2.9000 0.8000 NaN
2.9000 0.9000 NaN
2.9000 1.0000 NaN
2.9000 1.1000 NaN
2.9000 1.2000 NaN
2.9000 1.3000 NaN
2.9000 1.4000 NaN
2.9000 1.5000 NaN
2.9000 1.6000 NaN
2.9000 1.7000 NaN
2.9000 1.8000 NaN
2.9000 1.9000 NaN
2.9000 2.0000 0.1444
2.9000 2.1000 0.1411
2.9000 2.2000 0.1436
2.9000 2.3000 0.1488
2.9000 2.4000 0.1424
2.9000 2.5000 0.1482
2.9000 2.6000 0.1519
2.9000 2.7000 0.1597
2.9000 2.8000 0.1424
2.9000 2.9000 0.1532
2.9000 3.0000 0.1353
2.9000 3.1000 0.1434
2.9000 3.2000 0.1401
2.9000 3.3000 0.1341
2.9000 3.4000 0.1309
2.9000 3.5000 0.1289
2.9000 3.6000 0.1234
2.9000 3.7000 0.1271
2.9000 3.8000 0.1328
2.9000 3.9000 0.1381
2.9000 4.0000 0.1387
2.9000 4.1000 0.1437
2.9000 4.2000 0.1450
2.9000 4.3000 0.1491
2.9000 4.4000 0.1447
2.9000 4.5000 0.1476
2.9000 4.6000 0.1511
2.9000 4.7000 0.1504
2.9000 4.8000 0.1506
2.9000 4.9000 0.1517
2.9000 5.0000 0.1587
2.9000 5.1000 0.1528
2.9000 5.2000 0.1472
2.9000 5.3000 0.1502
2.9000 5.4000 0.1493
2.9000 5.5000 0.1468
2.9000 5.6000 0.1448
2.9000 5.7000 0.1443
2.9000 5.8000 0.1554
2.9000 5.9000 0.1522
2.9000 6.0000 0.1327
2.9000 6.1000 NaN
2.9000 6.2000 NaN
2.9000 6.3000 NaN
2.9000 6.4000 NaN
2.9000 6.5000 NaN
2.9000 6.6000 NaN
2.9000 6.7000 NaN
2.9000 6.8000 NaN
2.9000 6.9000 NaN
2.9000 7.0000 NaN
2.9000 7.1000 NaN
2.9000 7.2000 NaN
2.9000 7.3000 NaN
2.9000 7.4000 NaN
2.9000 7.5000 NaN
2.9000 7.6000 NaN
2.9000 7.7000 NaN
2.9000 7.8000 NaN
2.9000 7.9000 NaN
3.0000 0.0000 NaN
3.0000 0.1000 NaN
3.0000 0.2000 NaN
3.0000 0.3000 NaN
3.0000 0.4000 NaN
3.0000 0.5000 NaN
3.0000 0.6000 NaN
3.0000 0.7000 NaN
3.0000 0.8000 NaN
3.0000 0.9000 NaN
3.0000 1.0000 NaN
3.0000 1.1000 NaN
3.0000 1.2000 NaN
3.0000 1.3000 NaN
3.0000 1.4000 NaN
3.0000 1.5000 NaN
3.0000 1.6000 NaN
3.0000 1.7000 NaN
3.0000 1.8000 NaN
3.0000 1.9000 NaN
3.0000 2.0000 0.1347
3.0000 2.1000 0.1407
3.0000 2.2000 0.1424
3.0000 2.3000 0.1472
3.0000 2.4000 0.1508
3.0000 2.5000 0.1450
3.0000 2.6000 0.1561
3.0000 2.7000 0.1511
3.0000 2.8000 0.1489
3.0000 2.9000 0.1435
3.0000 3.0000 0.1411
3.0000 3.1000 0.1392
3.0000 3.2000 0.1380
3.0000 3.3000 0.1375
3.0000 3.4000 0.1336
3.0000 3.5000 0.1220
3.0000 3.6000 0.1315
3.0000 3.7000 0.1355
3.0000 3.8000 0.1432
3.0000 3.9000 0.1289
3.0000 4.0000 0.1358
3.0000 4.1000 0.1406
3.0000 4.2000 0.1436
3.0000 4.3000 0.1451
3.0000 4.4000 0.1481
3.0000 4.5000 0.1446
3.0000 4.6000 0.1467
3.0000 4.7000 0.1561
3.0000 4.8000 0.1521
3.0000 4.9000 0.1486
3.0000 5.0000 0.1482
3.0000 5.1000 0.1457
3.0000 5.2000 0.1469
3.0000 5.3000 0.1456
3.0000 5.4000 0.1381
3.0000 5.5000 0.1494
3.0000 5.6000 0.1428
3.0000 5.7000 0.1549
3.0000 5.8000 0.1491
3.0000 5.9000 0.1470
3.0000 6.0000 0.1506
3.0000 6.1000 NaN
3.0000 6.2000 NaN
3.0000 6.3000 NaN
3.0000 6.4000 NaN
3.0000 6.5000 NaN
3.0000 6.6000 NaN
3.0000 6.7000 NaN
3.0000 6.8000 NaN
3.0000 6.9000 NaN
3.0000 7.0000 NaN
3.0000 7.1000 NaN
3.0000 7.2000 NaN
3.0000 7.3000 NaN
3.0000 7.4000 NaN
3.0000 7.5000 NaN
3.0000 7.6000 NaN
3.0000 7.7000 NaN
3.0000 7.8000 NaN
3.0000 7.9000 NaN
3.1000 0.0000 NaN
3.1000 0.1000 NaN
3.1000 0.2000 NaN
3.1000 0.3000 NaN
3.1000 0.4000 NaN
3.1000 0.5000 NaN
3.1000 0.6000 NaN
3.1000 0.7000 NaN
3.1000 0.8000 NaN
3.1000 0.9000 NaN
3.1000 1.0000 NaN
3.1000 1.1000 NaN
3.1000 1.2000 NaN
3.1000 1.3000 NaN
3.1000 1.4000 NaN
3.1000 1.5000 NaN
3.1000 1.6000 NaN
3.1000 1.7000 NaN
3.1000 1.8000 NaN
3.1000 1.9000 NaN
3.1000 2.0000 0.1467
3.1000 2.1000 0.1441
3.1000 2.2000 0.1426
3.1000 2.3000 0.1434
3.1000 2.4000 0.1494
3.1000 2.5000 0.1436
3.1000 2.6000 0.1478
3.1000 2.7000 0.1463
3.1000 2.8000 0.1476
3.1000 2.9000 0.1336
3.1000 3.0000 0.1469
3.1000 3.1000 0.1417
3.1000 3.2000 0.1444
3.1000 3.3000 0.1355
3.1000 3.4000 0.1340
3.1000 3.5000 0.1336
3.1000 3.6000 0.1317
3.1000 3.7000 0.1384
3.1000 3.8000 0.1406
3.1000 3.9000 0.1429
3.1000 4.0000 0.1435
3.1000 4.1000 0.1364
3.1000 4.2000 0.1552
3.1000 4.3000 0.1570
3.1000 4.4000 0.1439
3.1000 4.5000 0.1492
3.1000 4.6000 0.1477
3.1000 4.7000 0.1481
3.1000 4.8000 0.1509
3.1000 4.9000 0.1496
3.1000 5.0000 0.1554
3.1000 5.1000 0.1461
3.1000 5.2000 0.1487
3.1000 5.3000 0.1512
3.1000 5.4000 0.1540
3.1000 5.5000 0.1472
3.1000 5.6000 0.1629
3.1000 5.7000 0.1405
3.1000 5.8000 0.1510
3.1000 5.9000 0.1518
3.1000 6.0000 0.1477
3.1000 6.1000 NaN
3.1000 6.2000 NaN
3.1000 6.3000 NaN
3.1000 6.4000 NaN
3.1000 6.5000 NaN
3.1000 6.6000 NaN
3.1000 6.7000 NaN
3.1000 6.8000 NaN
3.1000 6.9000 NaN
3.1000 7.0000 NaN
3.1000 7.1000 NaN
3.1000 7.2000 NaN
3.1000 7.3000 NaN
3.1000 7.4000 NaN
3.1000 7.5000 NaN
3.1000 7.6000 NaN
3.1000 7.7000 NaN
3.1000 7.8000 NaN
3.1000 7.9000 NaN
3.2000 0.0000 NaN
3.2000 0.1000 NaN
3.2000 0.2000 NaN
3.2000 0.3000 NaN
3.2000 0.4000 NaN
3.2000 0.5000 NaN
3.2000 0.6000 NaN
3.2000 0.7000 NaN
3.2000 0.8000 NaN
3.2000 0.9000 NaN
3.2000 1.0000 NaN
3.2000 1.1000 NaN
3.2000 1.2000 NaN
3.2000 1.3000 NaN
3.2000 1.4000 NaN
3.2000 1.5000 NaN
3.2000 1.6000 NaN
3.2000 1.7000 NaN
3.2000 1.8000 NaN
3.2000 1.9000 NaN
3.2000 2.0000 0.1600
3.2000 2.1000 0.1598
3.2000 2.2000 0.1572
3.2000 2.3000 0.1557
3.2000 2.4000 0.1423
3.2000 2.5000 0.1762
3.2000 2.6000 0.1659
3.2000 2.7000 0.1524
3.2000 2.8000 0.1512
3.2000 2.9000 0.1507
3.2000 3.0000 0.1445
3.2000 3.1000 0.1398
3.2000 3.2000 0.1561
3.2000 3.3000 0.1429
3.2000 3.4000 0.1550
3.2000 3.5000 0.1213
3.2000 3.6000 0.1666
3.2000 3.7000 0.1607
3.2000 3.8000 0.1586
3.2000 3.9000 0.1696
3.2000 4.0000 0.1378
3.2000 4.1000 0.1465
3.2000 4.2000 0.1382
3.2000 4.3000 0.1525
3.2000 4.4000 0.1506
3.2000 4.5000 0.1531
3.2000 4.6000 0.1714
3.2000 4.7000 0.1770
3.2000 4.8000 0.1675
3.2000 4.9000 0.1754
3.2000 5.0000 0.1455
3.2000 5.1000 0.1687
3.2000 5.2000 0.1288
3.2000 5.3000 0.1564
3.2000 5.4000 0.1533
3.2000 5.5000 0.1518
3.2000 5.6000 0.1492
3.2000 5.7000 0.1582
3.2000 5.8000 0.1594
3.2000 5.9000 0.1544
3.2000 6.0000 0.1364
3.2000 6.1000 NaN
3.2000 6.2000 NaN
3.2000 6.3000 NaN
3.2000 6.4000 NaN
3.2000 6.5000 NaN
3.2000 6.6000 NaN
3.2000 6.7000 NaN
3.2000 6.8000 NaN
3.2000 6.9000 NaN
3.2000 7.0000 NaN
3.2000 7.1000 NaN
3.2000 7.2000 NaN
3.2000 7.3000 NaN
3.2000 7.4000 NaN
3.2000 7.5000 NaN
3.2000 7.6000 NaN
3.2000 7.7000 NaN
3.2000 7.8000 NaN
3.2000 7.9000 NaN
3.3000 0.0000 NaN
3.3000 0.1000 NaN
3.3000 0.2000 NaN
3.3000 0.3000 NaN
3.3000 0.4000 NaN
3.3000 0.5000 NaN
3.3000 0.6000 NaN
3.3000 0.7000 NaN
3.3000 0.8000 NaN
3.3000 0.9000 NaN
3.3000 1.0000 NaN
3.3000 1.1000 NaN
3.3000 1.2000 NaN
3.3000 1.3000 NaN
3.3000 1.4000 NaN
3.3000 1.5000 NaN
3.3000 1.6000 NaN
3.3000 1.7000 NaN
3.3000 1.8000 NaN
3.3000 1.9000 NaN
3.3000 2.0000 NaN
3.3000 2.1000 NaN
3.3000 2.2000 NaN
3.3000 2.3000 NaN
3.3000 2.4000 NaN
3.3000 2.5000 NaN
3.3000 2.6000 NaN
3.3000 2.7000 NaN
3.3000 2.8000 NaN
3.3000 2.9000 NaN
3.3000 3.0000 NaN
3.3000 3.1000 NaN
3.3000 3.2000 NaN
3.3000 3.3000 NaN
3.3000 3.4000 NaN
3.3000 3.5000 NaN
3.3000 3.6000 NaN
3.3000 3.7000 NaN
3.3000 3.8000 NaN
3.3000 3.9000 NaN
3.3000 4.0000 NaN
3.3000 4.1000 NaN
3.3000 4.2000 NaN
3.3000 4.3000 NaN
3.3000 4.4000 NaN
3.3000 4.5000 NaN
3.3000 4.6000 NaN
3.3000 4.7000 NaN
3.3000 4.8000 NaN
3.3000 4.9000 NaN
3.3000 5.0000 NaN
3.3000 5.1000 NaN
3.3000 5.2000 NaN
3.3000 5.3000 NaN
3.3000 5.4000 NaN
3.3000 5.5000 NaN
3.3000 5.6000 NaN
3.3000 5.7000 NaN
3.3000 5.8000 NaN
3.3000 5.9000 NaN
3.3000 6.0000 NaN
3.3000 6.1000 NaN
3.3000 6.2000 NaN
3.3000 6.3000 NaN
3.3000 6.4000 NaN
3.3000 6.5000 NaN
3.3000 6.6000 NaN
3.3000 6.7000 NaN
3.3000 6.8000 NaN
3.3000 6.9000 NaN
3.3000 7.0000 NaN
3.3000 7.1000 NaN
3.3000 7.2000 NaN
3.3000 7.3000 NaN
3.3000 7.4000 NaN
3.3000 7.5000 NaN
3.3000 7.6000 NaN
3.3000 7.7000 NaN
3.3000 7.8000 NaN
3.3000 7.9000 NaN
3.4000 0.0000 NaN
3.4000 0.1000 NaN
3.4000 0.2000 NaN
3.4000 0.3000 NaN
3.4000 0.4000 NaN
3.4000 0.5000 NaN
3.4000 0.6000 NaN
3.4000 0.7000 NaN
3.4000 0.8000 NaN
3.4000 0.9000 NaN
3.4000 1.0000 NaN
3.4000 1.1000 NaN
3.4000 1.2000 NaN
3.4000 1.3000 NaN
3.4000 1.4000 NaN
3.4000 1.5000 NaN
3.4000 1.6000 NaN
3.4000 1.7000 NaN
3.4000 1.8000 NaN
3.4000 1.9000 NaN
3.4000 2.0000 NaN
3.4000 2.1000 NaN
3.4000 2.2000 NaN
3.4000 2.3000 NaN
3.4000 2.4000 NaN
3.4000 2.5000 NaN
3.4000 2.6000 NaN
3.4000 2.7000 NaN
3.4000 2.8000 NaN
3.4000 2.9000 NaN
3.4000 3.0000 NaN
3.4000 3.1000 NaN
3.4000 3.2000 NaN
3.4000 3.3000 NaN
3.4000 3.4000 NaN
3.4000 3.5000 NaN
3.4000 3.6000 NaN
3.4000 3.7000 NaN
3.4000 3.8000 NaN
3.4000 3.9000 NaN
3.4000 4.0000 NaN
3.4000 4.1000 NaN
3.4000 4.2000 NaN
3.4000 4.3000 NaN
3.4000 4.4000 NaN
3.4000 4.5000 NaN
3.4000 4.6000 NaN
3.4000 4.7000 NaN
3.4000 4.8000 NaN
3.4000 4.9000 NaN
3.4000 5.0000 NaN
3.4000 5.1000 NaN
3.4000 5.2000 NaN
3.4000 5.3000 NaN
3.4000 5.4000 NaN
3.4000 5.5000 NaN
3.4000 5.6000 NaN
3.4000 5.7000 NaN
3.4000 5.8000 NaN
3.4000 5.9000 NaN
3.4000 6.0000 NaN
3.4000 6.1000 NaN
3.4000 6.2000 NaN
3.4000 6.3000 NaN
3.4000 6.4000 NaN
3.4000 6.5000 NaN
3.4000 6.6000 NaN
3.4000 6.7000 NaN
3.4000 6.8000 NaN
3.4000 6.9000 NaN
3.4000 7.0000 NaN
3.4000 7.1000 NaN
3.4000 7.2000 NaN
3.4000 7.3000 NaN
3.4000 7.4000 NaN
3.4000 7.5000 NaN
3.4000 7.6000 NaN
3.4000 7.7000 NaN
3.4000 7.8000 NaN
3.4000 7.9000 NaN
3.5000 0.0000 NaN
3.5000 0.1000 NaN
3.5000 0.2000 NaN
3.5000 0.3000 NaN
3.5000 0.4000 NaN
3.5000 0.5000 NaN
3.5000 0.6000 NaN
3.5000 0.7000 NaN
3.5000 0.8000 NaN
3.5000 0.9000 NaN
3.5000 1.0000 NaN
3.5000 1.1000 NaN
3.5000 1.2000 NaN
3.5000 1.3000 NaN
3.5000 1.4000 NaN
3.5000 1.5000 NaN
3.5000 1.6000 NaN
3.5000 1.7000 NaN
3.5000 1.8000 NaN
3.5000 1.9000 NaN
3.5000 2.0000 NaN
3.5000 2.1000 NaN
3.5000 2.2000 NaN
3.5000 2.3000 NaN
3.5000 2.4000 NaN
3.5000 2.5000 NaN
3.5000 2.6000 NaN
3.5000 2.7000 NaN
3.5000 2.8000 NaN
3.5000 2.9000 NaN
3.5000 3.0000 NaN
3.5000 3.1000 NaN
3.5000 3.2000 NaN
3.5000 3.3000 NaN
3.5000 3.4000 NaN
3.5000 3.5000 NaN
3.5000 3.6000 NaN
3.5000 3.7000 NaN
3.5000 3.8000 NaN
3.5000 3.9000 NaN
3.5000 4.0000 NaN
3.5000 4.1000 NaN
3.5000 4.2000 NaN
3.5000 4.3000 NaN
3.5000 4.4000 NaN
3.5000 4.5000 NaN
3.5000 4.6000 NaN
3.5000 4.7000 NaN
3.5000 4.8000 NaN
3.5000 4.9000 NaN
3.5000 5.0000 NaN
3.5000 5.1000 NaN
3.5000 5.2000 NaN
3.5000 5.3000 NaN
3.5000 5.4000 NaN
3.5000 5.5000 NaN
3.5000 5.6000 NaN
3.5000 5.7000 NaN
3.5000 5.8000 NaN
3.5000 5.9000 NaN
3.5000 6.0000 NaN
